student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD00915,20,2.0,-0.15130615630414362,0.9936554449218373,-2.0988827419625045,0.25092535508047054,92.41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.29566062832240103,-2.0855662648035183,0.0
STD00634,25,3.0,-0.045636518387175605,-0.9128724274659996,1.7799288906319075,0.8280809478556547,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8676787867618753,-1.6248480071080131,-0.0
STD00938,19,2.0,-0.831180619128408,-0.6734433952304745,0.2233558927361023,0.00403703396838411,89.72,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.02391333238838717,-0.1504175507489344,-0.0
STD00982,22,2.0,0.7578514831324095,1.7703157354379007,1.0395049781193089,-1.2748011556516765,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.725204130089557,1.8402520198306431,1.7703157354379007
STD01814,23,2.0,-0.6896231796547341,-0.04420015348752462,1.645306361084162,-0.1778806763247321,85.81,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.5731119873154704,-0.07272279369392057,-0.04420015348752462
STD02163,18,,-1.6904940897362026,0.12894067560841288,-1.0723859541609466,-0.3836209439181372,79.31,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.5555745510648705,-0.13827416944248494,0.0
STD01184,19,4.0,-0.629810177060224,-0.20447909242204934,1.5443394639233536,-0.34572142094040453,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.9339030938099234,-0.31578513197460156,-0.0
STD01372,20,2.0,0.7997205849485663,0.02060398540266924,-0.188925604003868,0.478322492946866,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.26577597486364024,-0.0038926203870861655,0.02060398540266924
STD01568,23,2.0,0.34514176523028994,-1.1691208545279868,0.4757731356381247,-2.1107563481890916,96.5,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.5691701817226138,-0.5562362948987041,-1.1691208545279868
STD01645,20,,0.3790358000338456,0.3485821845186877,0.04666382270468657,1.264466883856404,94.17,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.9169209993137017,0.016266177256392383,0.0
STD01522,22,3.0,0.13978378965580554,0.06463122480135051,0.5178426761217957,-0.5752842458340985,97.78,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.504731029740144,0.033468806412160726,0.06463122480135051
STD01096,19,2.0,-0.045636518387175605,-1.066225733236687,1.1993692319572562,1.1117859484318244,82.74,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.164950220594112,-1.2787983387651476,-0.0
STD01566,22,2.0,0.8216520192332203,1.024326106075975,0.7366042866368817,-0.6283435780029243,96.67,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3449306296530828,0.7545230006496284,0.0
STD01254,18,2.0,1.3460126753117587,-0.5309732272886748,-0.3235481335516127,-0.19520617254312375,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.08320763762164374,0.17179539665512697,-0.5309732272886748
STD01594,24,2.0,-1.0903702970379516,0.9936554449218373,1.4433725667625454,0.2899077215718526,92.29,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-3.207997882867463,1.4342150100144115,0.9936554449218373
STD01690,18,2.0,1.1366671662309733,0.17445197925648795,-0.19733951210060188,-0.14864390145619522,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.06956811234123998,-0.03442626847145965,0.0
STD00094,20,3.0,0.5624623413236765,0.5177655089495761,1.1152301509899156,-0.7550362690999162,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.4832348589344365,0.5774277067232062,0.0
STD01091,18,3.0,-0.5739847079720147,0.17346260309022565,-1.26590584038583,0.23251701534842883,87.82,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.5457949977372047,-0.21958732234044578,0.17346260309022565
STD01161,23,2.0,0.5724311750894283,0.02060398540266924,0.35797842228384774,-1.952661195196265,90.89,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.2418102783323486,0.0073757821872069635,0.02060398540266924
STD00461,22,2.0,0.7399075823540565,0.8442596438162007,-0.003819625875717607,-0.5038165739332318,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.28956513497778946,-0.0032247559813444906,0.8442596438162007
STD02190,19,2.0,-0.23703812668960797,1.0164110967458753,-1.4678396347074483,-2.079353886293256,89.75,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.7253706365053483,-1.4919284929600625,0.0
STD00941,23,2.0,-1.0883765302848012,0.1615900890950752,1.1825414157637884,-1.0419898002170338,84.81,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,11.790345206573843,0.1910869727318869,0.1615900890950752
STD01427,23,2.0,-0.045636518387175605,0.34660343218616313,-1.1565250351282872,1.7073498809390504,90.88,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.7889933068831578,-0.4008555465846872,0.0
STD00322,18,3.0,0.07598325355499475,0.02060398540266924,-0.407687214518954,-0.39986359662287957,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.37162622680394913,-0.008399981416803412,0.02060398540266924
STD01727,25,3.0,-1.0544824954812455,-1.058310723906587,-0.4413428469058904,-0.5308876617744693,88.7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9.74418768973636,0.46707786779996685,-1.058310723906587
STD00384,24,3.0,0.42289866860315317,-0.24801164373759982,-1.535150899481321,1.2124903952012274,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.8521270150540784,0.3807352979656173,-0.0
STD01561,18,2.0,-0.045636518387175605,-0.45874876715151186,0.03824991460795266,1.2590526662881567,89.55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.3192590564764943,-0.017547101170048887,-0.45874876715151186
STD00098,22,3.0,0.39897346756534896,1.4853753995542998,0.3327366979936453,0.243345450484924,100.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.17394572243633838,0.4942389057286893,1.4853753995542998
STD01694,18,4.0,-0.31479503006247117,1.533854831701163,0.11397508747855929,0.7663588675776338,95.38,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.1184374036976175,0.17482123862255092,0.0
STD01357,22,,-0.08351808669703224,1.0055279589169877,0.5851539408956684,0.170794935070408,92.6,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1863593079048,0.588388647841053,0.0
STD00957,21,3.0,0.23947212731332232,0.715640742202076,0.2317698008328362,-0.8070127577550918,89.83,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6510939132648117,0.1658639122880382,0.715640742202076
STD01686,19,,0.15772769043415852,0.02060398540266924,-0.5338958359699648,1.0814663300496383,86.58,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.9341284129120887,-0.011000382010871047,0.02060398540266924
STD01808,23,,-0.24301942694905887,1.1430512460274753,0.07190554699488903,0.3873636378003083,90.44,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.5117220330226897,0.08219172508879509,1.1430512460274753
STD01019,22,2.0,-0.045636518387175605,0.15169632743245007,-1.106041586547883,-0.2785851230941357,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.2919067299424968,-0.16778244666687422,0.0
STD01012,23,,-1.1023328975568536,0.02060398540266924,0.5935678489924023,1.2428100135834135,95.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-12.144774977107819,0.012229863296133238,0.0
STD00106,21,2.0,0.08794585407389685,1.523961070038537,0.36639233038058167,0.6223406802622495,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5720327697668474,0.5583676478607045,1.523961070038537
STD01453,21,2.0,0.7020260140442002,-0.31232109454466217,-0.4161011226156879,0.5389617297112383,99.98,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.31665892604696816,0.12995715805659433,-0.31232109454466217
STD00429,23,2.0,-0.045636518387175605,-0.25394790073517437,0.7534321028303494,0.00403703396838411,100.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.004230080096486648,-0.19133250086025527,-0.25394790073517437
STD01409,22,2.0,1.6111836534807529,0.37925284567282547,-1.3416310132564369,-0.42585184095046785,97.19,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.16308766347506812,-0.50881737962042,0.0
STD01296,19,3.0,-1.3375973744285932,1.5031841705470252,1.9734487768567919,2.2574343858729966,91.32,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-6.686765232383279,2.966456962756518,1.5031841705470252
STD00553,24,3.0,-0.6696855121232308,0.27635772438152556,0.3327366979936453,0.01161693856393065,97.06,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.03516932798982948,0.09195435667574674,0.27635772438152556
STD00864,19,2.0,-0.007754950077319332,1.9137752795459633,-0.003819625875717607,-0.7951014791049474,94.85,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.8013156419040888,-0.007309905578062458,1.9137752795459633
STD02194,20,2.0,0.957228158447443,-0.7397315983700622,-0.6180349169373061,1.4398875330676235,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7356768943125179,0.45717995695454205,-0.0
STD00611,20,,-1.3734851759852993,-0.016497620832174507,0.9974354376356379,-0.09017035171912224,91.61,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.24142953326391575,-0.016455311654686798,-0.016497620832174507
STD00011,21,,-1.3734851759852993,-0.20843659708709927,-0.5927931926471036,-0.5904440550251916,77.4,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.5809035886565737,0.12355979585175955,-0.20843659708709927
STD00684,21,,1.6091898867276029,0.02060398540266924,-0.003819625875717607,-0.8037642272141433,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.3080512580945994,-7.86995157869433e-05,0.02060398540266924
STD00963,25,2.0,-1.6286873203885421,0.5899899690867375,0.4168757789609866,0.13072972506537597,84.11,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.20794076932326586,0.2459525279422021,0.0
STD00856,21,2.0,-1.3375973744285932,0.9926660687555757,-0.003819625875717607,-0.6045210207026354,80.02,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.790656760070569,-0.00379161300216567,0.9926660687555757
STD01185,20,2.0,1.2144240696038364,-0.17479780743417464,-0.62644882503404,-0.3143189590445691,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.1419416286875897,0.10950188108566508,-0.17479780743417464
STD00881,24,2.0,0.3790358000338456,0.003289902493075069,-0.62644882503404,-1.6613762900245486,97.62,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.204737607235268,-0.0020609555512634357,0.0
STD01047,20,3.0,0.2514347278322241,-3.5891349572060616,-1.5267369913845872,-0.5742014023204493,81.43,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.4588344797775427,5.4796651062380315,-3.5891349572060616
STD01337,20,,1.2921809729766998,-2.2871159224046123,-0.39085939832548544,0.10799001127873634,92.49,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.047112340845625746,0.8939407533317044,-0.0
STD02461,23,2.0,-1.2359152700179261,-0.7753491403555122,-0.13844215542346305,-1.322446270252255,85.98,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5.605598442829786,0.10734100619654628,-0.0
STD01393,23,,-0.045636518387175605,0.052758710806200065,1.1572996914735851,-2.249360317936228,97.34,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.356922033662611,0.06105763973855944,0.0
STD01128,24,,-0.045636518387175605,-0.2203091110822497,1.8051706149221107,0.00403703396838411,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.004230080096486648,-0.3976955335252883,-0.0
STD02379,25,2.0,1.5713083184177463,4.504951458987451,0.29908106560670894,-0.47241411203739636,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.18372519104519375,1.3473456828604649,4.504951458987451
STD01593,20,3.0,0.6003439096335328,0.6058199877469371,0.5683261247021999,-0.32947876823566213,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.20587997758001303,0.344303325903351,0.6058199877469371
STD01250,20,3.0,0.6342379444370885,-0.5774739071030122,1.1657135995703205,-0.2775022795804856,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.16980530927280052,-0.6731691869069891,-0.5774739071030122
STD01538,18,2.0,0.3890046337995975,0.3386884228560626,-1.425770094223778,-0.9369539793930324,87.77,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.6745506505835127,-0.4828918245679912,0.0
STD00441,19,2.0,0.3232103309456364,0.5583299317663382,-1.9053628557376203,-1.2758839991653266,91.55,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.9642337044432777,-1.0638211132341007,0.0
STD01272,22,2.0,-0.045636518387175605,0.8393127629848884,1.1657135995703205,1.7344209687802878,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.817358901714478,0.9783983021044256,0.8393127629848884
STD02510,25,2.0,1.166573667528228,-0.6516771195726996,-0.003819625875717607,-0.20603460767961893,101.07,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.09509697766920475,0.0024891627885330002,-0.0
STD00525,18,2.0,-0.47828390382079855,-1.2690478473204998,-0.9882468731936054,-0.5352190358290673,80.69,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.0258817769832191,1.2541325670475598,-1.2690478473204998
STD01939,18,,-0.17921889084824844,0.6345118965685502,-0.735829630291583,-0.5384675663700159,82.1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6560428357403391,-0.4668926542676475,0.6345118965685502
STD01072,18,3.0,2.4924285583732013,-1.7568102972879123,-0.003819625875717607,0.7490333713592421,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2144734985525795,0.006710358070248052,-1.7568102972879123
STD01546,19,2.0,0.9333029574096388,0.02060398540266924,1.6873759015678331,1.543840510377975,97.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.7985507416005353,0.034766668444719484,0.02060398540266924
STD00710,19,2.0,-1.6506187546731959,0.7195982468671253,-0.34878985784181515,-1.6797846297565904,78.11,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2.5818263271558193,-0.250988570228004,0.7195982468671253
STD01701,21,,1.5154828493295367,-0.5745057786042245,0.7786738271205519,-0.8719833685740621,99.3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.34664651711160577,-0.4473526133286239,-0.0
STD01960,19,,-1.503080014940071,-0.14610589861256223,-0.6180349169373061,-1.335440392416049,82.75,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2.654528808056771,0.09029854691306537,-0.14610589861256223
STD00078,24,2.0,-0.8112429515969046,0.5286486467784635,-0.05430307445612253,-1.0723094185992201,83.93,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-5.680897363415414,-0.02870724682713932,0.0
STD02269,21,,-1.2040150019675206,0.11706816161326312,0.3159088818001775,-0.3749581958089414,82.68,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.8378952145324836,0.036982872029648416,0.11706816161326312
STD02476,24,2.0,-1.1362269323604093,0.6246181349059259,0.5010148599283272,1.2980350327795387,79.8,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-9.52847583285064,0.3129429673685854,0.6246181349059259
STD02085,19,2.0,1.387881777127915,-1.9477598973765746,0.40004796276751803,0.11881844641523151,94.2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.04975893176677423,-0.7791973789057687,-0.0
STD01997,22,2.0,-0.8232055521158067,0.5781174550915884,-1.63611779664213,-0.5904440550251916,81.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-3.3397205743245606,-0.9458682568248052,0.5781174550915884
STD01060,24,2.0,1.6012148197150011,1.083688676051726,0.3074949737034436,-0.35438416904960035,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.13623794788637564,0.33322882094524503,1.083688676051726
STD00838,20,,-0.647754077838577,0.898675332960638,-1.8632933152539501,2.0571083358478397,78.72,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5.839977715640191,-1.6744957404891745,0.898675332960638
STD00402,24,,-0.045636518387175605,-1.5114450080548119,-0.003819625875717607,-0.6716573185489042,84.04,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.7037751668932664,0.005773154462490366,-1.5114450080548119
STD01290,24,2.0,-0.045636518387175605,2.1878324776006752,-0.28147859306794243,0.02461106072772516,83.81,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.02578793216829059,-0.6158280076633887,0.0
STD01394,23,,-0.045636518387175605,1.1291999796998002,0.989021529538904,-0.52872197474717,94.35,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.5540048261838953,1.1168030910779958,1.1291999796998002
STD02217,18,2.0,0.45280516990040826,0.30603900936940026,1.5275116477298858,-0.9380368229066817,97.44,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.6456728282230613,0.46747815147147453,0.30603900936940026
STD01080,25,2.0,-0.2529882607148107,-0.43698249149373697,-1.6950151533192683,1.5904027814649042,96.21,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2.129019796913433,0.7406919448170924,-0.0
STD00266,21,3.0,0.7478826493666576,1.150966255357575,0.013008190317750202,-0.01437130576365683,97.16,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.008222122788886456,0.014971988098999614,1.150966255357575
STD01553,24,4.0,-0.6018974425161194,-0.2133834779184122,-0.003819625875717607,0.2530910421077699,90.71,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6357433212872985,0.0008150450537077838,-0.0
STD00048,25,2.0,1.6789717230878642,-1.1206414223811247,-1.5519787156747888,-0.37170966526799276,92.21,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.1387508729803049,1.7392116354390266,-1.1206414223811247
STD02134,21,2.0,0.1198461221243019,-0.5754951547704868,1.855654063502514,1.1388570362730621,96.8,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0169763628887667,-1.0679199224758622,-0.5754951547704868
STD00599,21,,0.07598325355499475,-0.6872946615581496,-0.7863130788719879,0.6883941345948691,89.17,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.6397814578623314,0.5404287814220695,-0.6872946615581496
